2020-04-15 02:50:17.662471	https://www.encodeproject.org/report/?type=File&file_format=bigBed&assembly=GRCh38&assay_term_name=ChIP-seq&status=released&lab.title=ENCODE+Processing+Pipeline&output_type=replicated+peaks&output_type=optimal+IDR+thresholded+peaks&field=%40id&field=dataset&field=biological_replicates&field=biosample_ontology.term_name&field=target.label&field=cloud_metadata&field=biosample_ontology&limit=all
ID	Dataset	Biological replicates	Biosample name	Target label	Cloud metadata	Biosample ontology
/files/ENCFF892NSO/	/experiments/ENCSR985MYI/	2,3	HEK293	ZNF114	{'md5sum_base64': 'HbHt3B8oSpX9XG6gkqOqBg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/05/12/ea4567dd-cbe4-4048-a48b-73d243416b8f/ENCFF892NSO.bigBed', 'file_size': 119354}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF597HMI/	/experiments/ENCSR072PWP/	1,2	GM12878	ZNF24	{'md5sum_base64': 'UtVYeryn0uW4L+sEi5Asdg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/06/24/9fedec33-9fcc-495d-9907-02c71aa89a76/ENCFF597HMI.bigBed', 'file_size': 620753}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF986AAT/	/experiments/ENCSR924TVL/	1,2	MCF-7	RFX5	{'md5sum_base64': 's70xuXMVTTD34w+fnpmtuA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/6c273168-9862-4e2f-adc0-58388f83e9cf/ENCFF986AAT.bigBed', 'file_size': 461892}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF782UHQ/	/experiments/ENCSR327OGS/	1,2	NCI-H929	H3K9ac	{'md5sum_base64': '1LSiz1NQL49owzFHRYU2Pg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/13/ff6fd716-43fe-40f6-899f-f219ba080426/ENCFF782UHQ.bigBed', 'file_size': 2226564}	/biosample-types/cell_line_EFO_0001221/
/files/ENCFF138BXR/	/experiments/ENCSR703KWN/	1,2	MM.1S	EZH2	{'md5sum_base64': 'PyvOIS6E7qYBDHRHvhP0Mg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/12/14/e6fbb303-f715-4e22-a8a3-76420b87bd90/ENCFF138BXR.bigBed', 'file_size': 126520}	/biosample-types/cell_line_EFO_0005724/
/files/ENCFF867VTW/	/experiments/ENCSR832DMO/	1,2	K562	SRSF1	{'md5sum_base64': 'dRG6fr0SzHJ2JAFdTuT/gQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/6f665441-629a-401a-a4e6-96d8a5573289/ENCFF867VTW.bigBed', 'file_size': 89876}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF162LWQ/	/experiments/ENCSR324RCI/	1,2	liver	FOXA1	{'md5sum_base64': 'H4P/r6RKemCeeUCPWXf3tg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/26/dec61660-a108-41b0-aac2-ca5f00fa0f21/ENCFF162LWQ.bigBed', 'file_size': 628082}	/biosample-types/tissue_UBERON_0002107/
/files/ENCFF783RQK/	/experiments/ENCSR375IXS/	1,2	bipolar neuron	H3K36me3	{'md5sum_base64': '3SOCO7cF/mzQzX8oHDnZzw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/04/1443188a-3a8a-4258-ba5e-d77067d94d27/ENCFF783RQK.bigBed', 'file_size': 6720649}	/biosample-types/in_vitro_differentiated_cells_CL_0000103/
/files/ENCFF630HAS/	/experiments/ENCSR307OAJ/	1,2	iPS DF 19.11	H3K4me1	{'md5sum_base64': 'oo/G/XZoqMq5xks11DaXUg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/04/52a6c8f7-ca8f-4a61-9c5c-d5bb0d47a63c/ENCFF630HAS.bigBed', 'file_size': 7484066}	/biosample-types/cell_line_EFO_0007096/
/files/ENCFF266MAK/	/experiments/ENCSR704BRU/	1,2	iPS DF 19.11	H3K9me3	{'md5sum_base64': 'VgzInXYdBpCdulPnZGHSjA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/04/3aaf4e71-a263-42d2-a333-e4fb7dfadcc6/ENCFF266MAK.bigBed', 'file_size': 4408942}	/biosample-types/cell_line_EFO_0007096/
/files/ENCFF153GWJ/	/experiments/ENCSR293NAJ/	1,2	GM23338	H4K20me1	{'md5sum_base64': 'l+TlekKGkWJ8ox12tU82lg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/06/7754bd9b-7f9e-45f8-a890-8c285ad2dd34/ENCFF153GWJ.bigBed', 'file_size': 4353843}	/biosample-types/cell_line_EFO_0007950/
/files/ENCFF239VPV/	/experiments/ENCSR563LLO/	1,2	K562	E2F1	{'md5sum_base64': 'Nvwao8+Wx0dJMm+ZnHbMOw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/26/39d34816-a683-4644-8e4e-6950f7c827f2/ENCFF239VPV.bigBed', 'file_size': 424862}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF509LHO/	/experiments/ENCSR465BWW/	1,2	HepG2	SRSF1	{'md5sum_base64': 'hE+44iVdAiWJlQI9Me8RAg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/7f6c1329-e25b-4f7d-908f-a6383fd133c3/ENCFF509LHO.bigBed', 'file_size': 448988}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF660VOL/	/experiments/ENCSR417VWF/	1,2	HEK293	ZEB2	{'md5sum_base64': 'g7nZ/ul9bsDdkDmqZYbuNg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/b1dbbc68-ac73-4fa3-899e-498da882944f/ENCFF660VOL.bigBed', 'file_size': 1596550}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF108MXF/	/experiments/ENCSR000ASL/	1,2	CD14-positive monocyte	H3K36me3	{'md5sum_base64': 'J9aKeymGiesw84p1cMV8Dw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/8d91ea06-99eb-4e5d-b817-ee2fc79f7668/ENCFF108MXF.bigBed', 'file_size': 4538383}	/biosample-types/primary_cell_CL_0001054/
/files/ENCFF668ZWQ/	/experiments/ENCSR210MET/	1,2	HEK293	ZNF391	{'md5sum_base64': 'ddSD5kLksWjscBdKDnzhhA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/0c76cbe0-25e3-4158-82a4-e4c122123945/ENCFF668ZWQ.bigBed', 'file_size': 560182}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF924RID/	/experiments/ENCSR582ZOA/	1,2	MCF-7	NFIB	{'md5sum_base64': 'NcGCyesRFpBIdK9oSqqsew==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/b8b358d1-31c0-4e8c-a262-75b52d273fc2/ENCFF924RID.bigBed', 'file_size': 664452}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF584CUI/	/experiments/ENCSR175OYG/	1,2	bipolar neuron	H3K9me2	{'md5sum_base64': 'slNsrWk43fAXewbuEBQ73g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/52442c8b-92d1-49ca-a155-70a70e3630f8/ENCFF584CUI.bigBed', 'file_size': 1499433}	/biosample-types/in_vitro_differentiated_cells_CL_0000103/
/files/ENCFF436KKJ/	/experiments/ENCSR159GFL/	1,2	HEK293	ZNF518A	{'md5sum_base64': '4YuRkTxkFaAifscrRjLbaQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/08335484-528d-478b-9c0c-2d60f04a9c43/ENCFF436KKJ.bigBed', 'file_size': 661031}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF020YUP/	/experiments/ENCSR824UNY/	1,2	mesenchymal stem cell	H3K36me3	{'md5sum_base64': 'nt3u32EGU+8jPWRZJGdAsQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/08/d8c6e004-a6ad-40b0-8f05-090f53255e38/ENCFF020YUP.bigBed', 'file_size': 8951162}	/biosample-types/in_vitro_differentiated_cells_CL_0000134/
/files/ENCFF777AEV/	/experiments/ENCSR555DCF/	1,2	MCF-7	ZNF512B	{'md5sum_base64': 'dgjhLd/qsLFHe/X7Q9C8tA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/b328e64d-ab09-4d8f-8de0-107382b61ac2/ENCFF777AEV.bigBed', 'file_size': 221042}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF616HUW/	/experiments/ENCSR004GKA/	1,2	K562	ZEB2	{'md5sum_base64': 'zYDnC6By99zg7kWusI28OQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/24/669a6214-b0c3-437d-8895-af488a1e9c3d/ENCFF616HUW.bigBed', 'file_size': 977635}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF900FAM/	/experiments/ENCSR559IFS/	1,2	NCI-H929	H2AFZ	{'md5sum_base64': '1MG3Fcp175PpffzDjnoiOw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/17/e4214bd6-4882-48e8-88c8-f81dd57f915a/ENCFF900FAM.bigBed', 'file_size': 3893293}	/biosample-types/cell_line_EFO_0001221/
/files/ENCFF286NQL/	/experiments/ENCSR429QPP/	1,2	K562	FOXM1	{'md5sum_base64': 'DncoLlh4ubjiT3LlTlnwJQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/24/094cd708-6d6d-441a-9924-cd5b84725e9e/ENCFF286NQL.bigBed', 'file_size': 582032}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF567MLT/	/experiments/ENCSR140DSL/	2,3	HeLa-S3	MAFF	{'md5sum_base64': 'sgsajd/0JW3gEglf/6FVMA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/24/d95491c0-d25f-4812-84e9-984d4ef2f42b/ENCFF567MLT.bigBed', 'file_size': 818614}	/biosample-types/cell_line_EFO_0002791/
/files/ENCFF770QNL/	/experiments/ENCSR857LLS/	1,2	iPS DF 6.9	H3K4me1	{'md5sum_base64': 'B/gpruNp1I8FtAPyhICruw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/04/151948b8-991d-4590-b214-dffd736ffb5d/ENCFF770QNL.bigBed', 'file_size': 4146322}	/biosample-types/cell_line_EFO_0007098/
/files/ENCFF644HJL/	/experiments/ENCSR000ATE/	1,2	CD14-positive monocyte	H3K4me2	{'md5sum_base64': 'N+mnCaQyBBrK0D5icQPGJw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/f7a1d228-e37f-41a7-b9b2-c7a5f8dbffd5/ENCFF644HJL.bigBed', 'file_size': 3410435}	/biosample-types/primary_cell_CL_0001054/
/files/ENCFF266UMN/	/experiments/ENCSR337NQP/	1,2	MCF-7	ESRRA	{'md5sum_base64': 'ZCq9L3jU8pcG9NP3HbP2VQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/d7178a5a-2685-41f9-9cec-2ccdc4fd1b09/ENCFF266UMN.bigBed', 'file_size': 146089}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF321PET/	/experiments/ENCSR352UID/	1,2	iPS-20b	H3K27me3	{'md5sum_base64': 'vhYm1vUeoV20WR4Kp7RXYw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/04/9a185c10-342f-4dec-aa9d-0ba3f2040f9f/ENCFF321PET.bigBed', 'file_size': 2279398}	/biosample-types/cell_line_EFO_0007108/
/files/ENCFF711EAY/	/experiments/ENCSR501DKS/	1,2	GM12878	TCF7	{'md5sum_base64': '2EmMJFJKLoTBkJrtiF8u5g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/02/d271e424-5840-4059-b55d-1a4f4c3d5745/ENCFF711EAY.bigBed', 'file_size': 386604}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF657DXR/	/experiments/ENCSR000AOY/	1,2	myotube	H3K9ac	{'md5sum_base64': 'GPwBDvWv/menHLdMjPqcqA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/b4b4937d-38bd-40c7-919f-da2e42121291/ENCFF657DXR.bigBed', 'file_size': 3512769}	/biosample-types/in_vitro_differentiated_cells_CL_0002372/
/files/ENCFF989QDD/	/experiments/ENCSR771QCM/	1,2	SU-DHL-6	H3F3A	{'md5sum_base64': 'qxDra30HdSj8q4RXtbmLiQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/24/dc1c920a-2790-4111-ad76-34066513bbea/ENCFF989QDD.bigBed', 'file_size': 2835174}	/biosample-types/cell_line_EFO_0002357/
/files/ENCFF419MGD/	/experiments/ENCSR000EWH/	1,2	K562	NR2C2	{'md5sum_base64': 'fra8TnHF5G2Fn0Ac3LG4hg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/07/c6a2b18d-e116-4803-a784-d1418a01809c/ENCFF419MGD.bigBed', 'file_size': 64003}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF618JUD/	/experiments/ENCSR922OXX/	1,2	gastrocnemius medialis	H3K9me3	{'md5sum_base64': 'PNKeuWiD6SAx7y1zLCtMag==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/04/4ded2194-a2e7-4409-8e3a-e116059bfc2b/ENCFF618JUD.bigBed', 'file_size': 306310}	/biosample-types/tissue_UBERON_0011907/
/files/ENCFF765BJS/	/experiments/ENCSR996FWI/	1,2	iPS-20b	H3K4me1	{'md5sum_base64': '8joy/1IHe9nJOQF9iCMEDw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/06/f7224a15-3235-49a4-92b8-8dc6dd3963c6/ENCFF765BJS.bigBed', 'file_size': 7562723}	/biosample-types/cell_line_EFO_0007108/
/files/ENCFF162SPR/	/experiments/ENCSR000ANX/	1,2	myotube	H3K4me1	{'md5sum_base64': 'DyYHGGIFwLTVB1RbcHdlyQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/ac2852af-54c5-4ab1-86c2-b76f9074a5d8/ENCFF162SPR.bigBed', 'file_size': 5940190}	/biosample-types/in_vitro_differentiated_cells_CL_0002372/
/files/ENCFF196PWN/	/experiments/ENCSR705ASR/	1,2	HEK293	ZSCAN23	{'md5sum_base64': 'BOPm1KacI2qMXEOBt/CXVQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/a456f3ba-7f95-48a8-909b-649010ebb564/ENCFF196PWN.bigBed', 'file_size': 344623}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF901EKI/	/experiments/ENCSR882ZTS/	1,2	HEK293	ZBTB11	{'md5sum_base64': '7hRLCk3IygOl1QHoUrf6pg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/e53b5414-753b-4b7f-a704-ab3655570a9c/ENCFF901EKI.bigBed', 'file_size': 950749}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF730KTP/	/experiments/ENCSR397DQC/	1,2	HEK293	KLF16	{'md5sum_base64': 'u5oCmcbP1aEUAYJ15VouuQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/38fddb80-8a9f-4101-9f17-9a9e571bed0a/ENCFF730KTP.bigBed', 'file_size': 694148}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF069WTK/	/experiments/ENCSR906YES/	1,2	thyroid gland	H3K4me1	{'md5sum_base64': '/4xww9Un4t8xlbvfpMveVw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/29/3331f0ba-4c97-4e99-9143-2d69f8b84f4d/ENCFF069WTK.bigBed', 'file_size': 594282}	/biosample-types/tissue_UBERON_0002046/
/files/ENCFF919XSX/	/experiments/ENCSR909TSW/	1,2	HEK293	ZNF547	{'md5sum_base64': 'U9nGDDoBPEQUfqnvIFfyTw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/f056025f-308b-44d0-920c-81f440ec1fc9/ENCFF919XSX.bigBed', 'file_size': 201551}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF824QLQ/	/experiments/ENCSR864VJE/	1,2	HEK293	ZSCAN16	{'md5sum_base64': '3+T3ymW8B8yeiTcDijtzIg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/7bdf30c7-091b-4afe-b639-25fe92e43bb7/ENCFF824QLQ.bigBed', 'file_size': 310470}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF300BYO/	/experiments/ENCSR900AQX/	1,2	GM23248	H4K20me1	{'md5sum_base64': '5TPkXr9QLcmjPKFiJBdoGA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/02/e14740ba-57cd-486c-ab44-06fd0089e263/ENCFF300BYO.bigBed', 'file_size': 1185318}	/biosample-types/cell_line_EFO_0005723/
/files/ENCFF313ACY/	/experiments/ENCSR923UTX/	1,2	HepG2	NONO	{'md5sum_base64': '6Av9UOy9NaqHJpmY2iWXHQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/08/16/dfffd9a9-3709-4d8a-9fd1-102ea1bc41a2/ENCFF313ACY.bigBed', 'file_size': 781299}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF215RBZ/	/experiments/ENCSR360HRA/	1,2	K562	KDM1A	{'md5sum_base64': 'kHj/kkcT0ebvjKfYAFzmHA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/29/03418342-659a-47ef-97c0-79ec3b2d89fe/ENCFF215RBZ.bigBed', 'file_size': 1170281}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF609IDD/	/experiments/ENCSR000EHO/	1,2	K562	SMARCA4	{'md5sum_base64': 'a2QqtfASEy42EaMS4Kxpxg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/14/398ae223-5480-44d1-96d4-622654ed4582/ENCFF609IDD.bigBed', 'file_size': 211090}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF553EBN/	/experiments/ENCSR461ZJT/	1,2	HEK293	ZNF501	{'md5sum_base64': '9nbpw8T0ONiU+ncYyNZfgQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/ca9c2c07-386f-413f-8836-d6a7df50099d/ENCFF553EBN.bigBed', 'file_size': 952105}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF403FKU/	/experiments/ENCSR908FQA/	1,2	GM23338	H2AFZ	{'md5sum_base64': 'h8IO/DYzBIp552QtwqGzGA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/14/cb3d4a6f-84a6-4429-8623-9103c1491aed/ENCFF403FKU.bigBed', 'file_size': 8389242}	/biosample-types/cell_line_EFO_0007950/
/files/ENCFF603HEN/	/experiments/ENCSR800QIT/	1,2	HepG2	HNF1A	{'md5sum_base64': 'PQ+XhbP9Q8OhVPC7SDTO5g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/f0b48374-6fcd-464a-934c-3d1e2f31e9b4/ENCFF603HEN.bigBed', 'file_size': 486818}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF914TVF/	/experiments/ENCSR125IJY/	1,2	SK-N-SH	H3F3A	{'md5sum_base64': 'xlcobQtqzJpcfnTpgDPcig==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/17/d154d92f-8141-4fb7-84aa-77946b64669d/ENCFF914TVF.bigBed', 'file_size': 5439639}	/biosample-types/cell_line_EFO_0003072/
/files/ENCFF056ZHR/	/experiments/ENCSR927UJQ/	1,2	HEK293	ZBTB1	{'md5sum_base64': 'm/bQl5Y0F5TJcItry97rsA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/ed3b5a1d-95ee-4dff-a947-9f7b7912e83d/ENCFF056ZHR.bigBed', 'file_size': 266290}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF636VTC/	/experiments/ENCSR011XCI/	1,2	HEK293	ZNF585B	{'md5sum_base64': '4VOXZO3n2+atprhhpImoEg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/11f31ea0-fcdc-46ea-b4e6-294fab60cdba/ENCFF636VTC.bigBed', 'file_size': 288408}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF249VOI/	/experiments/ENCSR773REP/	1,2	HEK293	ZBTB7A	{'md5sum_base64': 'TxF0brDbXq3XtHwhhVb/Iw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/8bcd635a-a932-4e7a-adee-45db7d980e3a/ENCFF249VOI.bigBed', 'file_size': 442560}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF682FPR/	/experiments/ENCSR000AOI/	1,2	HeLa-S3	H4K20me1	{'md5sum_base64': 'qltV7Y/7BzwUnCweCh2PpQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/aae5c347-b6a3-4fed-906a-3a01e838c480/ENCFF682FPR.bigBed', 'file_size': 1284109}	/biosample-types/cell_line_EFO_0002791/
/files/ENCFF161OZG/	/experiments/ENCSR076EZB/	1,2	HEK293	KLF9	{'md5sum_base64': 'QjjZnEcoOzBPkIh5ahi2JQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/414aa396-10c1-4356-8f57-d244e9dba8c8/ENCFF161OZG.bigBed', 'file_size': 908757}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF634UIS/	/experiments/ENCSR000AQJ/	1,2	K562	SAP30	{'md5sum_base64': '9iQB6XRXowsi/ClBiWfeLg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/10/2b60d977-5e54-4613-8f15-d378f08835a0/ENCFF634UIS.bigBed', 'file_size': 637255}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF168NKC/	/experiments/ENCSR000AKT/	1,2	K562	H3K4me2	{'md5sum_base64': 'jNUane8YELRQ5n82BK0VoA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/c8110eee-a77f-4043-b2f1-f3a61f4816df/ENCFF168NKC.bigBed', 'file_size': 3465602}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF019LNU/	/experiments/ENCSR823ADL/	1,2	HepG2	RFXANK	{'md5sum_base64': 'l4DQ/caPfrEKcA3hgZpyxA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/95c22512-ebb1-40b5-9a40-5cd2a56c2a54/ENCFF019LNU.bigBed', 'file_size': 373800}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF470YRW/	/experiments/ENCSR142IGM/	1,2	HepG2	CEBPA	{'md5sum_base64': 'zKsl1yjiwWK3E+i+v/4zSw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/0fd10e04-ce39-47c7-8cfb-1463b6d9e9de/ENCFF470YRW.bigBed', 'file_size': 1824138}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF978CNF/	/experiments/ENCSR389WWC/	1,2	OCI-LY7	H3K9me3	{'md5sum_base64': 'ktEliL6NfY7kFy5bljGcOQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/17/c96cf3f3-38c6-4104-92ea-462a2b4eca3e/ENCFF978CNF.bigBed', 'file_size': 2270643}	/biosample-types/cell_line_EFO_0006711/
/files/ENCFF014ZON/	/experiments/ENCSR363XBR/	1,2	HEK293	ZNF488	{'md5sum_base64': 'gj2c/J6Hk1TZtZi/YGMxkA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/130b9a23-6470-4052-9b1f-a96a63b6faf5/ENCFF014ZON.bigBed', 'file_size': 163264}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF777YNZ/	/experiments/ENCSR642VZY/	1,2	K562	KDM4B	{'md5sum_base64': 'G5ZgOAM2enXy0DLHpOY2Ag==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/24/be0ea665-daf5-4bf3-b740-d89d2b3b9f9a/ENCFF777YNZ.bigBed', 'file_size': 376735}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF562OSB/	/experiments/ENCSR783AXV/	1,2	smooth muscle cell	H3K4me2	{'md5sum_base64': 'iQrUO0PesBdSp5FIZ0MUWA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/f3ee644a-24a3-4b90-812e-eafbe81a5eff/ENCFF562OSB.bigBed', 'file_size': 6385634}	/biosample-types/in_vitro_differentiated_cells_CL_0000192/
/files/ENCFF110UEM/	/experiments/ENCSR000ARF/	1,2	mammary epithelial cell	H2AFZ	{'md5sum_base64': 'VlT4cVDUhzb7lRyas/AOuw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/05/06/bf5ff081-f4c2-4a47-998c-85a87e282176/ENCFF110UEM.bigBed', 'file_size': 5912340}	/biosample-types/primary_cell_CL_0002327/
/files/ENCFF233ODK/	/experiments/ENCSR000EWB/	1,2	K562	H3K27me3	{'md5sum_base64': 'YkZWwF/DJDPenyUKT4Caag==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/13/f42e3405-f5ab-4659-b35a-ce3b9a7889bb/ENCFF233ODK.bigBed', 'file_size': 6469911}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF828WYO/	/experiments/ENCSR451CYX/	1,2	HEK293	ZNF280D	{'md5sum_base64': 'A04Tor9hTxMp61FO3AQjVA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/3a07992c-30ee-4c7b-9856-6e5c0f8a958e/ENCFF828WYO.bigBed', 'file_size': 433499}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF225JRX/	/experiments/ENCSR984MDV/	1,2	HEK293	ZNF24	{'md5sum_base64': '6F7WeYNiXjMJ/lJ5NoBw0w==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/f77af526-fe94-46f6-ade7-0331c56a3ccb/ENCFF225JRX.bigBed', 'file_size': 802135}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF734QWM/	/experiments/ENCSR986CDX/	1,2	K562	NEUROD1	{'md5sum_base64': 'KkO1wt9w/iPD5HCs6vudaA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/8738b4c3-31e1-4896-b5f8-3d1a0502f9ad/ENCFF734QWM.bigBed', 'file_size': 468996}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF970SRA/	/experiments/ENCSR294JWV/	2,3	A549	ZFP36	{'md5sum_base64': 'wb3j01UTGxUvqY+dciNz9Q==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/de5c1b53-8788-4a00-a868-6d281c8199a2/ENCFF970SRA.bigBed', 'file_size': 440134}	/biosample-types/cell_line_EFO_0001086/
/files/ENCFF175XRD/	/experiments/ENCSR141PZA/	1,2	HEK293	SP3	{'md5sum_base64': '+DycxU7hpEQ2MsSnG9nmDA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/a27cf922-198a-481b-87f1-4bdd3043a763/ENCFF175XRD.bigBed', 'file_size': 1286537}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF586OZR/	/experiments/ENCSR402JAC/	1,2	MCF-7	ZNF574	{'md5sum_base64': 'ujhXkY255GRSpMXBD7MJNg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/0bba7f3b-848e-4d33-b3f2-cd9355ed6445/ENCFF586OZR.bigBed', 'file_size': 206901}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF262ONP/	/experiments/ENCSR253CKN/	1,2	HEK293	ZSCAN21	{'md5sum_base64': 'CvKesBhZ5VkB6ipDUwIp0A==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/be0de0e3-5858-4895-b2b7-65102045ebbe/ENCFF262ONP.bigBed', 'file_size': 810434}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF233GYT/	/experiments/ENCSR137ZMQ/	1,2	K562	REST	{'md5sum_base64': '/KwPG/ufFArKkIIZDqi8og==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/31/e9454748-7369-4957-aa86-a1c63a2a1414/ENCFF233GYT.bigBed', 'file_size': 1746111}	/biosample-types/cell_line_EFO_0002067/
